row_id,user_id,category_id,video_id,age,views,engagement_score,gender_Male,profession_Student,profession_Working Professional
74182,4464,3,4,32,621,3.91,1,0,0
74183,13218,5,73,14,229,4.21,0,1,0
74184,4802,8,110,13,628,4.2700000000000005,1,1,0
74185,8623,4,6,46,781,3.47,1,0,0
74186,11176,46,173,20,840,4.18,1,1,0
74187,23716,25,150,21,317,2.48,0,1,0
74188,19268,29,82,17,52,4.9,1,1,0
74189,20569,31,152,29,156,3.87,0,0,0
74190,11471,37,128,35,1000,3.0,0,0,0
74191,11117,18,43,22,444,3.73,0,1,0
74192,4443,12,30,22,138,4.510000000000002,1,1,0
74193,11147,4,64,38,781,3.69,0,0,0
74194,27453,5,118,41,229,3.71,1,0,1
74195,9838,39,116,23,89,3.5,1,0,1
74196,11910,25,140,24,317,3.02,1,0,1
74197,4094,8,125,30,628,2.3200000000000003,0,0,1
74198,23922,39,116,17,89,3.04,0,1,0
74199,17297,25,140,18,317,3.1900000000000004,1,0,1
74201,9147,4,99,17,781,4.4300000000000015,1,1,0
74202,21144,15,113,18,662,2.88,0,1,0
74203,10716,14,31,32,396,3.02,0,0,1
74204,5460,25,150,21,317,3.53,1,0,0
74205,26986,12,162,23,138,4.2700000000000005,1,1,0
74206,22437,5,118,30,229,3.89,1,0,0
74207,6965,32,145,18,714,3.44,0,1,0
74208,8034,15,113,38,662,4.01,0,0,0
74209,8980,30,83,13,862,4.3900000000000015,1,1,0
74210,16216,1,15,18,990,4.62,1,1,0
74211,27514,8,67,23,628,4.13,1,0,0
74212,5720,34,115,32,840,3.43,0,0,0
74214,18425,5,109,12,229,3.98,1,1,0
74215,12403,16,35,39,462,3.09,0,0,1
74216,22735,8,67,20,628,2.35,0,1,0
74217,17819,10,38,22,44,3.96,1,1,0
74218,1882,5,9,17,229,4.3100000000000005,1,1,0
74219,27033,22,52,30,709,3.1900000000000004,1,0,1
74220,6494,31,86,34,156,2.16,1,0,1
74221,9593,19,1,39,369,3.92,1,0,1
74222,23457,28,75,37,414,3.69,1,0,0
74223,26061,5,71,26,229,3.71,1,0,1
74224,4195,27,65,27,309,2.2,1,0,0
74225,13528,9,18,31,819,3.16,0,0,1
74226,3529,5,169,25,229,2.35,0,1,0
74227,18399,31,152,18,156,4.34,0,0,1
74228,13683,23,53,34,613,3.76,1,0,0
74229,386,25,150,23,317,3.7,1,1,0
74230,13316,21,123,18,909,3.09,0,0,1
74231,22189,5,56,34,229,2.08,0,0,0
74232,15172,20,48,22,892,2.06,0,0,1
74233,15302,42,135,19,689,2.19,0,1,0
74234,16443,16,34,40,462,3.75,1,0,1
74235,3362,15,33,17,662,4.29,1,1,0
74236,5574,36,127,30,178,3.65,1,0,1
74237,4578,5,71,16,229,3.83,1,1,0
74238,14814,8,146,21,628,3.13,0,0,1
74239,22743,34,114,36,840,2.47,0,0,1
74240,21789,36,107,30,178,3.4,0,0,0
74241,23041,43,148,13,617,4.7,0,1,0
74242,5977,33,93,40,862,2.06,1,0,1
74243,24487,5,120,37,229,3.47,1,0,0
74244,19950,19,121,15,369,4.6800000000000015,1,1,0
74245,23254,9,19,26,819,1.37,1,0,1
74246,9004,16,35,36,462,3.65,0,0,1
74247,3563,4,6,13,781,3.87,1,1,0
74248,10258,11,23,24,180,2.4000000000000004,0,0,1
74249,8873,13,27,29,628,2.4,0,0,0
74250,2907,15,33,22,662,4.6800000000000015,0,1,0
74251,19624,25,61,29,317,2.3,1,0,0
74252,21226,28,76,34,414,3.13,1,0,1
74253,26614,17,36,36,884,3.16,1,0,1
74254,2775,5,87,30,229,2.2,0,0,0
74255,24766,13,26,22,628,2.4,0,0,0
74256,4634,42,134,20,689,3.04,0,1,0
74257,23609,35,126,41,134,3.65,1,0,1
74258,4266,13,27,28,628,3.09,0,0,0
74259,14575,5,72,40,229,3.95,1,0,0
74260,24670,6,12,37,362,3.4,1,0,0
74261,20306,11,23,37,180,2.2,0,0,0
74262,10574,15,33,19,662,3.77,1,1,0
74263,470,19,144,11,369,4.29,1,1,0
74264,25813,5,78,15,229,3.11,0,1,0
74265,4720,5,91,37,229,4.41,1,0,0
74266,12430,32,133,35,714,3.09,0,0,0
74267,9977,19,44,18,369,3.7,0,1,0
74268,21373,21,143,23,909,4.29,1,1,0
74269,2380,34,96,11,840,3.73,0,1,0
74270,14600,25,138,24,317,2.48,0,1,0
74271,16122,12,25,32,138,3.18,1,0,0
74272,24039,8,39,28,628,4.24,1,0,1
74273,16250,37,108,44,1000,2.06,0,0,1
74274,14994,19,121,10,369,3.11,0,1,0
74275,22319,35,106,15,134,4.3500000000000005,1,1,0
74276,23698,1,15,18,990,3.8,1,1,0
74277,7494,4,7,20,781,4.29,1,1,0
74278,619,25,103,15,317,3.77,1,1,0
74279,17725,15,33,35,662,3.0,0,0,0
74280,17966,3,4,16,621,4.91,1,1,0
74281,13705,25,139,32,317,2.2,0,0,0
74282,25548,14,31,33,396,0.8600000000000001,1,0,1
74283,1857,21,50,21,909,3.77,1,1,0
74285,2861,16,35,26,462,3.71,1,0,0
74286,18284,7,13,13,467,2.8,1,1,0
74287,3801,5,158,17,229,3.8,1,1,0
74288,17250,13,26,15,628,4.630000000000001,0,1,0
74289,23156,34,95,36,840,3.33,0,0,0
74290,18069,8,146,43,628,3.5,1,0,0
74291,2279,4,8,31,781,3.1900000000000004,1,0,1
74292,19033,32,132,14,714,3.73,1,1,0
74293,614,14,31,22,396,3.87,0,0,0
74294,9412,32,132,15,714,4.29,1,1,0
74295,5521,14,31,13,396,4.33,0,1,0
74296,20172,19,144,18,369,4.57,1,1,0
74297,23849,8,16,29,628,3.93,1,0,0
74298,3761,23,53,24,613,3.42,1,0,1
74299,14700,8,67,23,628,3.87,1,1,0
74300,11957,6,11,16,362,1.5,0,1,0
74301,6195,4,99,13,781,4.53,1,1,0
74302,1123,18,59,16,444,3.9,1,1,0
74303,5485,34,115,35,840,0.0,0,0,1
74304,7297,8,74,28,628,3.74,0,0,0
74305,4426,42,136,26,689,3.47,0,0,0
74306,7995,32,133,26,714,2.4,0,0,0
74307,2133,5,163,35,229,3.1900000000000004,1,0,1
74308,1039,23,112,15,613,4.78,1,1,0
74309,16694,29,81,39,52,3.71,1,0,1
74310,13592,19,44,22,369,3.89,1,0,0
74311,9857,46,171,22,840,4.25,1,1,0
74312,1558,9,19,34,819,3.95,1,0,0
74313,1212,32,92,26,714,3.33,1,0,0
74314,3683,16,35,28,462,3.66,1,1,0
74315,23890,3,4,24,621,4.92,0,1,0
74316,16043,11,23,21,180,4.33,1,1,0
74317,25437,6,12,17,362,3.8,0,1,0
74318,5536,5,10,34,229,4.02,1,0,1
74319,15036,42,136,30,689,2.48,0,0,0
74320,16339,5,87,22,229,4.58,1,0,0
74321,2835,11,66,29,180,2.83,0,0,0
74322,24261,8,101,23,628,3.62,0,1,0
74323,6936,11,23,28,180,3.93,1,0,0
74324,23384,8,110,12,628,3.83,1,1,0
74325,3535,32,92,13,714,3.77,1,1,0
74326,3651,31,160,26,156,4.03,0,0,0
74327,19180,5,78,17,229,4.29,1,1,0
74328,5670,34,115,36,840,4.25,1,0,0
74329,25765,15,113,28,662,3.37,0,0,0
74330,731,19,46,29,369,4.23,1,0,0
74331,5750,4,7,15,781,4.2700000000000005,0,1,0
74332,27501,19,144,14,369,2.19,0,1,0
74333,26426,26,141,36,568,2.4,1,0,0
74334,8735,21,104,32,909,3.09,0,0,0
74335,7072,6,12,41,362,2.85,0,0,1
74336,8708,19,46,35,369,0.69,1,0,0
74337,9686,36,107,16,178,4.7,1,1,0
74338,14526,8,125,13,628,4.57,1,1,0
74339,26673,5,78,34,229,3.37,0,0,0
74340,2189,18,43,25,444,2.88,0,1,0
74341,24673,37,128,38,1000,3.61,1,0,1
74342,12425,34,114,37,840,2.24,0,0,1
74343,20272,18,43,33,444,2.6500000000000004,0,0,1
74344,23709,8,100,17,628,2.6,0,1,0
74345,9610,19,46,25,369,3.59,0,0,1
74347,1890,8,17,16,628,4.18,1,1,0
74348,21076,28,75,15,414,2.7,1,1,0
74349,5207,1,1,24,990,3.52,1,0,1
74350,12849,21,50,19,909,4.25,1,1,0
74351,18691,42,135,32,689,3.64,1,0,0
74352,18632,40,124,20,900,3.65,1,0,1
74353,24029,43,148,20,617,3.73,1,1,0
74354,16845,32,132,26,714,2.08,0,0,0
74355,12480,5,71,34,229,3.91,1,0,0
74356,10507,19,46,13,369,3.73,1,1,0
74357,13619,21,122,16,909,2.7,0,1,0
74358,18495,4,7,36,781,3.71,1,0,0
74359,2261,27,65,25,309,3.97,1,0,0
74360,20212,5,10,22,229,4.23,0,1,0
74361,24049,13,49,10,628,3.9,0,1,0
74362,361,16,97,26,462,3.97,1,0,0
74363,5298,19,45,19,369,4.29,1,1,0
74364,24669,5,158,13,229,4.33,0,1,0
74365,27366,8,67,25,628,2.2,0,0,0
74366,22246,34,114,33,840,1.79,0,0,0
74367,24923,8,67,22,628,3.49,0,1,0
74368,543,39,117,18,89,2.35,1,1,0
74369,1409,19,1,19,369,3.17,0,1,0
74370,1800,19,45,20,369,4.1400000000000015,0,1,0
74371,4371,8,16,39,628,3.5,1,0,1
74372,21403,4,64,22,781,4.25,1,1,0
74373,1395,46,173,34,840,2.71,0,0,0
74374,9179,15,113,23,662,4.23,1,1,0
74375,21601,5,54,35,229,4.26,0,0,0
74376,23021,25,140,33,317,3.67,1,0,1
74377,18116,16,97,29,462,4.16,0,0,0
74378,13467,7,28,29,467,2.47,1,0,1
74379,24033,5,109,16,229,3.8,0,1,0
74380,260,8,16,31,628,3.83,1,0,0
74381,6799,11,40,36,180,3.76,1,0,0
74382,22019,5,87,12,229,3.8,0,1,0
74383,18696,11,23,19,180,4.21,1,1,0
74384,17794,11,77,27,180,2.77,0,0,0
74385,566,11,23,21,180,2.35,1,1,0
74386,24251,26,141,17,568,4.1400000000000015,0,1,0
74387,20821,3,4,18,621,3.67,1,0,1
74388,9892,36,127,21,178,4.11,1,1,0
74389,25832,42,136,38,689,3.89,1,0,0
74390,11830,5,109,27,229,3.64,1,0,0
74391,17494,10,20,32,44,2.2,0,0,0
74392,18620,40,124,17,900,3.04,1,1,0
74393,20952,4,99,26,781,3.52,0,0,1
74394,27324,12,25,22,138,3.62,1,1,0
74395,3922,28,76,29,414,3.37,0,0,0
74396,9202,17,36,14,884,4.09,1,1,0
74397,7847,11,66,26,180,2.64,0,0,0
74398,25662,21,51,19,909,3.83,0,1,0
74399,16730,35,126,28,134,3.1900000000000004,0,0,1
74400,10038,16,34,37,462,3.67,0,0,1
74401,2164,4,64,15,781,4.0600000000000005,1,1,0
74402,26263,15,33,32,662,1.55,1,0,1
74403,20603,18,43,18,444,2.48,0,1,0
74404,11732,28,76,25,414,2.08,0,0,0
74405,25049,12,42,19,138,3.8,1,1,0
74406,16570,5,69,15,229,3.9,1,1,0
74407,14754,5,168,18,229,3.71,1,0,1
74408,245,21,123,25,909,1.95,0,0,0
74409,4846,11,23,25,180,3.06,1,0,1
74410,27407,34,95,32,840,3.37,0,0,0
74411,18749,6,11,15,362,3.77,0,1,0
74412,2702,5,119,36,229,3.06,1,0,1
74413,9025,34,95,13,840,2.88,0,1,0
74414,2710,38,111,19,806,2.01,0,1,0
74415,22786,5,91,27,229,4.05,1,0,1
74416,27100,23,53,20,613,4.91,0,1,0
74417,20144,16,137,16,462,3.7,0,1,0
74418,4896,5,68,29,229,2.48,1,0,0
74419,9183,16,97,38,462,2.2,1,0,0
74420,25778,13,26,24,628,3.87,1,1,0
74421,14824,8,74,27,628,3.37,1,0,0
74422,17674,19,144,40,369,3.69,1,0,1
74423,11932,25,150,13,317,2.7,0,1,0
74424,23417,18,58,30,444,3.43,0,0,0
74425,7728,5,9,18,229,3.69,1,0,1
74426,24470,21,143,15,909,3.4,0,1,0
74427,27582,25,102,35,317,3.74,1,0,0
74428,6162,5,79,25,229,2.08,0,0,0
74429,17637,19,44,27,369,3.95,0,0,0
74430,15942,7,13,15,467,3.87,1,1,0
74431,2001,25,103,16,317,4.62,0,1,0
74432,10254,40,124,22,900,3.4,1,0,0
74433,21318,8,74,14,628,3.17,0,1,0
74434,20990,19,44,17,369,4.3900000000000015,1,1,0
74435,21186,29,82,21,52,3.87,0,1,0
74436,19663,31,105,22,156,4.18,1,0,1
74437,4171,23,53,34,613,4.43,1,0,0
74438,3838,21,122,23,909,4.09,0,1,0
74439,3049,31,86,24,156,2.48,0,1,0
74440,3506,37,128,15,1000,2.96,0,1,0
74441,19076,8,101,21,628,2.96,0,1,0
74442,12467,5,9,15,229,3.77,1,1,0
74443,5214,5,109,15,229,2.8,0,1,0
74444,3611,1,15,33,990,3.67,1,0,1
74445,1924,18,59,18,444,4.2700000000000005,0,1,0
74446,3417,29,156,20,52,3.66,0,1,0
74447,20736,5,71,15,229,4.4300000000000015,1,1,0
74448,11501,18,58,17,444,4.33,0,1,0
74449,14502,6,11,30,362,3.8,1,0,1
74450,26281,5,10,15,229,4.29,1,1,0
74451,26380,4,6,39,781,4.22,0,0,0
74452,5166,12,42,19,138,3.73,1,1,0
74453,18348,11,77,44,180,2.76,0,0,1
74454,19979,11,22,20,180,4.9300000000000015,0,1,0
74455,16585,23,112,11,613,4.9,1,1,0
74456,26511,42,136,32,689,3.43,0,0,0
74457,15101,11,66,21,180,3.4,1,0,0
74458,24891,6,11,21,362,3.58,1,1,0
74459,16915,15,113,19,662,3.8,1,1,0
74461,24484,15,32,15,662,3.83,1,1,0
74462,6699,21,143,44,909,3.13,0,0,1
74463,4458,11,41,32,180,3.47,1,0,0
74464,26591,44,165,11,636,4.33,1,1,0
74465,20131,25,150,42,317,1.84,0,0,1
74466,8271,9,18,25,819,4.41,1,1,0
74467,1874,34,114,35,840,3.33,1,0,0
74468,20456,26,141,22,568,3.74,0,0,0
74470,3264,34,95,15,840,3.87,1,1,0
74471,3192,31,160,17,156,4.9,1,1,0
74472,15122,16,137,28,462,4.48,1,0,0
74473,9719,5,87,31,229,1.15,0,0,1
74474,21095,31,86,12,156,3.11,1,1,0
74475,11060,24,60,33,617,3.43,1,0,0
74476,21252,4,64,35,781,3.2300000000000004,1,0,1
74477,5071,42,134,22,689,2.71,1,0,0
74478,17770,5,169,19,229,2.88,0,1,0
74479,2198,12,88,28,138,3.52,1,0,1
74480,15102,18,59,22,444,2.6,0,1,0
74481,2766,1,1,21,990,2.88,0,1,0
74482,5327,36,127,16,178,2.88,0,1,0
74483,17180,13,49,36,628,4.09,0,0,1
74484,15015,37,108,21,1000,2.08,0,0,0
74485,4311,12,24,35,138,3.37,1,0,0
74486,5422,11,22,21,180,3.8,0,1,0
74487,3423,26,63,26,568,4.37,1,1,0
74488,12815,23,112,37,613,4.14,0,0,0
74489,14448,21,123,27,909,3.76,1,0,0
74490,5699,26,63,18,568,3.77,0,1,0
74491,15736,8,110,38,628,4.09,1,0,0
74492,27135,8,146,21,628,4.29,1,1,0
74493,25692,12,30,38,138,3.71,1,0,1
74494,9989,11,23,21,180,3.8,0,1,0
74495,13841,21,51,24,909,3.71,1,0,0
74497,13059,25,103,31,317,4.25,0,0,0
74498,7868,7,13,37,467,3.95,1,0,0
74499,19010,23,53,29,613,3.97,1,0,0
74500,23772,5,87,24,229,2.2,0,0,0
74501,25977,36,107,13,178,4.3500000000000005,1,1,0
74502,9188,19,45,34,369,3.43,1,0,0
74503,14568,6,12,36,362,3.04,0,0,0
74504,18048,15,33,30,662,3.34,1,0,1
74505,26941,35,106,43,134,4.24,0,0,1
74506,27084,8,67,35,628,1.96,0,0,1
74507,24245,5,158,13,229,4.0600000000000005,0,1,0
74508,16982,8,16,27,628,3.16,1,0,1
74509,10988,10,38,34,44,3.0,0,0,0
74510,26371,37,128,26,1000,3.89,1,0,0
74511,25952,25,150,14,317,3.04,0,1,0
74512,22329,5,71,34,229,3.66,1,0,0
74513,23275,36,107,15,178,4.09,1,1,0
74514,13007,21,129,19,909,2.7,0,1,0
74515,24596,21,104,31,909,3.89,1,0,0
74516,21679,5,72,21,229,2.88,0,1,0
74517,3864,10,38,25,44,3.9,1,1,0
74518,2098,31,85,29,156,2.3,1,0,0
74519,12382,26,63,19,568,2.6,1,1,0
74520,23667,13,27,28,628,0.4499999999999999,1,0,1
74521,14922,25,150,32,317,4.23,1,0,0
74522,8742,36,107,19,178,1.5,0,1,0
74523,23491,6,12,15,362,2.96,0,1,0
74524,25690,42,135,46,689,2.06,0,0,1
74525,1934,5,79,16,229,2.48,0,1,0
74526,19609,6,12,26,362,2.7,0,0,1
74527,10426,38,111,27,806,1.61,0,0,0
74528,27290,6,12,33,362,2.56,0,0,0
74529,10531,9,18,27,819,2.4,1,0,0
74530,439,34,115,23,840,1.79,0,1,0
74531,17088,23,53,29,613,4.52,0,0,0
74532,1866,4,6,27,781,3.4,1,0,0
74533,10631,21,51,27,909,3.58,1,0,0
74534,24180,8,17,21,628,4.54,0,1,0
74535,17041,42,136,17,689,3.77,1,1,0
74536,18461,5,72,19,229,3.04,0,1,0
74537,23840,3,5,37,621,4.28,0,0,0
74538,3500,15,32,37,662,3.06,0,0,1
74539,25748,1,2,41,990,3.89,0,0,0
74540,10830,21,104,32,909,3.89,1,0,0
74541,10501,19,46,19,369,3.73,1,1,0
74542,11838,32,133,24,714,2.2,0,0,0
74543,24952,23,53,42,613,3.47,0,0,1
74544,2586,8,16,15,628,3.7,1,1,0
74545,25585,29,156,26,52,2.4,1,0,0
74546,16241,5,80,42,229,2.06,0,0,1
74547,7252,28,76,28,414,3.91,1,0,0
74548,26933,4,6,14,781,4.5600000000000005,1,1,0
74549,17989,19,164,25,369,3.87,0,1,0
74550,19815,35,106,14,134,5.0,0,1,0
74551,14345,15,33,14,662,3.58,0,1,0
74552,3282,11,22,22,180,3.43,1,0,0
74553,9735,8,110,13,628,2.8,0,1,0
74554,6771,35,126,18,134,4.25,1,1,0
74555,21770,5,9,29,229,3.99,1,0,1
74556,24213,4,6,15,781,3.83,1,1,0
74557,962,31,152,31,156,2.83,1,0,0
74558,12479,5,169,13,229,4.29,1,1,0
74559,18290,21,51,15,909,3.8,1,1,0
74560,22618,7,13,18,467,3.8,1,1,0
74561,19042,15,113,30,662,3.42,0,0,1
74562,8954,6,12,28,362,3.83,0,0,0
74563,2843,34,114,41,840,2.06,0,0,1
74564,10728,25,139,23,317,4.57,1,1,0
74565,18478,13,147,29,628,3.91,1,0,0
74566,6290,29,82,19,52,4.6800000000000015,1,1,0
74567,6072,5,87,17,229,4.0600000000000005,1,1,0
74568,14559,15,33,25,662,2.3,0,0,0
74569,502,4,99,29,781,3.37,0,0,0
74570,16893,36,127,13,178,2.48,0,1,0
74571,4698,32,133,17,714,3.93,0,1,0
74572,14210,34,115,34,840,0.0,1,0,0
74573,10002,37,128,36,1000,2.56,0,0,0
74574,15652,7,13,26,467,4.21,1,0,1
74575,8926,9,19,40,819,2.3,1,0,0
74576,7922,21,51,17,909,4.66,1,1,0
74577,2114,17,37,35,884,3.59,1,0,1
74578,12750,23,53,28,613,3.13,1,0,1
74579,5246,12,42,23,138,3.87,1,1,0
74580,5749,8,125,28,628,2.06,0,0,1
74581,7790,29,156,21,52,1.5,0,1,0
74582,25895,25,102,15,317,4.2700000000000005,1,1,0
74583,20754,13,27,14,628,4.840000000000002,1,1,0
74584,3884,1,1,33,990,3.93,1,0,0
74585,26451,32,145,33,714,3.87,1,0,0
74586,853,13,49,40,628,2.3200000000000003,0,0,1
74587,13850,8,16,36,628,4.56,1,0,0
74588,13291,23,112,20,613,4.87,1,1,0
74589,14749,17,37,31,884,1.55,0,0,1
74590,16735,25,140,17,317,2.96,0,1,0
74591,11453,8,100,18,628,4.5600000000000005,0,1,0
74592,12483,12,24,17,138,3.87,1,1,0
74593,19204,34,94,24,840,4.16,1,1,0
74594,12905,5,118,21,229,4.2700000000000005,0,1,0
74595,9251,12,24,14,138,2.88,0,1,0
74596,5045,25,139,22,317,4.3500000000000005,1,1,0
74597,5631,19,1,21,369,3.73,0,1,0
74598,9027,23,112,27,613,3.02,1,0,1
74599,26656,25,138,22,317,3.83,1,1,0
74600,16199,26,141,36,568,3.79,1,0,1
74601,17912,25,139,24,317,4.6800000000000015,1,1,0
74602,19138,29,82,17,52,3.7,0,1,0
74603,19472,21,51,19,909,2.8,0,1,0
74604,11044,42,136,28,689,1.55,0,0,1
74605,16942,6,11,20,362,3.44,0,1,0
74606,18675,8,110,21,628,4.54,1,1,0
74607,12322,25,103,31,317,3.37,1,0,0
74608,6968,11,22,17,180,4.11,1,1,0
74609,12338,12,25,13,138,4.3900000000000015,1,1,0
74610,11322,30,84,42,862,2.47,1,0,1
74611,26697,8,100,28,628,3.47,1,0,0
74612,12094,26,141,33,568,3.26,1,0,0
74613,13259,43,148,28,617,3.47,0,0,0
74614,26890,19,46,21,369,4.33,1,1,0
74615,22763,12,88,27,138,3.4,1,0,0
74616,23188,5,68,33,229,3.78,1,0,0
74617,6189,11,66,23,180,3.93,1,0,0
74618,19852,9,18,16,819,3.77,1,1,0
74619,18209,13,147,21,628,4.3100000000000005,1,1,0
74620,10417,31,105,14,156,4.5600000000000005,1,1,0
74621,21342,37,128,18,1000,4.21,1,1,0
74622,22921,20,48,29,892,3.16,1,0,1
74623,20516,41,131,11,72,3.96,0,1,0
74624,8892,36,127,23,178,4.65,1,1,0
74625,16535,17,36,32,884,2.83,0,0,0
74626,11176,44,174,20,636,4.630000000000001,1,1,0
74627,6181,21,129,37,909,3.89,1,0,0
74628,9866,7,28,29,467,2.4,1,0,0
74629,15033,8,146,21,628,4.3100000000000005,0,1,0
74630,972,19,1,33,369,4.25,1,0,0
74631,12101,12,30,38,138,3.2300000000000004,0,0,1
74632,3634,6,12,18,362,2.48,0,1,0
74633,3947,29,156,32,52,1.84,0,0,1
74634,7468,28,76,20,414,2.2,1,0,0
74635,12886,23,53,42,613,4.22,0,0,0
74636,11040,28,75,37,414,3.65,1,0,1
74637,12648,35,106,11,134,4.760000000000002,1,1,0
74638,9081,16,98,28,462,3.47,1,0,0
74639,3561,19,44,21,369,3.83,1,1,0
74640,5899,36,107,30,178,4.25,0,0,0
74641,20432,20,48,22,892,3.47,1,0,0
74642,20397,7,28,13,467,4.3500000000000005,1,1,0
74643,1827,12,25,20,138,3.83,1,1,0
74644,1848,43,149,29,617,4.2,1,0,0
74645,6722,11,77,27,180,2.3200000000000003,0,0,1
74646,9492,23,53,22,613,3.76,1,0,0
74647,3655,8,16,17,628,4.630000000000001,1,1,0
74648,11842,32,133,37,714,2.71,0,0,0
74649,1891,39,116,21,89,3.77,1,1,0
74650,23529,5,9,41,229,2.64,0,0,0
74651,21704,6,11,25,362,1.71,0,0,1
74652,1279,12,162,15,138,4.6000000000000005,1,1,0
74653,22346,23,112,24,613,4.29,1,1,0
74654,6725,10,38,26,44,3.5,0,0,0
74655,20081,43,149,29,617,4.04,1,0,0
74656,18168,1,15,20,990,4.33,0,1,0
74657,21723,5,119,13,229,4.16,1,1,0
74658,37,5,69,33,229,2.56,0,0,0
74659,8515,5,73,44,229,0.0,0,0,1
74660,5987,16,34,20,462,3.87,0,1,0
74661,5401,11,23,23,180,2.48,0,0,0
74662,52,25,103,22,317,3.96,1,1,0
74664,26603,5,79,23,229,3.23,0,1,0
74665,232,4,7,20,781,4.11,1,1,0
74666,17879,1,2,17,990,2.6,0,1,0
74667,20059,12,42,14,138,4.11,1,1,0
74668,20467,5,69,17,229,4.18,0,1,0
74669,4168,12,42,18,138,2.96,0,1,0
74670,22480,13,27,17,628,2.7,0,1,0
74671,6377,23,53,30,613,4.38,1,0,0
74672,6122,11,77,12,180,3.04,1,1,0
74673,18848,4,8,31,781,1.1,0,0,0
74674,6749,23,53,16,613,4.66,1,1,0
74675,13210,37,128,20,1000,4.57,1,1,0
74676,25575,5,10,20,229,4.630000000000001,0,1,0
74677,19130,45,167,25,95,4.29,1,1,0
74678,20370,12,24,19,138,3.8,1,1,0
74679,15975,15,113,27,662,2.85,0,0,1
74680,8694,19,44,27,369,3.1900000000000004,0,0,1
74681,23902,8,74,36,628,3.91,1,0,0
74682,10429,42,136,17,689,2.48,0,1,0
74683,26380,3,4,39,621,2.56,0,0,0
74684,3904,4,6,42,781,2.48,0,0,0
74685,18342,19,46,12,369,3.73,1,1,0
74686,21343,12,88,14,138,1.09,0,1,0
74687,4230,31,105,30,156,4.26,1,0,1
74688,26199,12,25,25,138,3.66,1,0,0
74689,24262,12,30,26,138,1.39,0,0,0
74690,23045,2,3,20,30,3.73,1,1,0
74691,22601,16,34,15,462,2.6,1,1,0
74692,2679,32,145,39,714,4.22,0,0,0
74693,25686,37,108,30,1000,1.96,0,0,1
74694,621,16,35,27,462,4.26,0,0,0
74695,3496,8,146,24,628,4.57,1,1,0
74696,23309,17,37,18,884,2.88,0,1,0
74697,13488,5,9,28,229,3.63,0,0,1
74698,9551,7,28,19,467,3.16,1,0,1
74699,11017,5,56,26,229,4.25,1,0,0
74700,22929,5,10,25,229,4.74,1,1,0
74701,13994,25,62,25,317,2.6,0,1,0
74702,19826,19,44,20,369,3.34,1,0,1
74703,16948,11,66,30,180,3.89,1,0,0
74704,2060,5,89,15,229,2.7,0,1,0
74705,21928,14,31,15,396,2.88,1,1,0
74706,12306,38,111,11,806,3.77,1,1,0
74707,10099,10,21,19,44,3.8,1,1,0
74708,1201,19,121,37,369,3.97,1,0,0
74709,4817,32,133,15,714,4.21,1,1,0
74710,21937,11,40,33,180,3.47,1,0,0
74711,10635,4,8,17,781,4.44,1,1,0
74712,8354,39,117,39,89,3.4,1,0,0
74713,17794,11,23,27,180,3.14,0,0,0
74714,9641,4,6,32,781,2.06,0,0,1
74715,12895,4,7,34,781,3.5,0,0,0
74716,10185,39,116,32,89,3.37,0,0,0
74717,544,13,29,41,628,3.69,1,0,1
74718,16349,1,15,12,990,4.5600000000000005,1,1,0
74719,7404,29,81,35,52,3.74,1,0,0
74720,18262,15,32,11,662,3.87,0,1,0
74721,15781,18,43,15,444,3.11,0,1,0
74722,17879,7,14,17,467,2.7,0,1,0
74723,7705,19,144,23,369,1.61,0,0,0
74724,12883,23,112,42,613,4.37,1,0,0
74725,22813,13,49,36,628,4.2,1,0,0
74726,20940,18,43,14,444,2.6,1,1,0
74727,3881,23,112,21,613,4.74,1,1,0
74728,19474,35,126,27,134,1.39,0,0,0
74729,16082,36,107,28,178,1.96,0,0,1
74730,15959,5,154,15,229,2.88,0,1,0
74731,12638,32,92,27,714,3.33,1,0,0
74732,8288,34,96,20,840,3.73,0,1,0
74733,21039,38,111,22,806,2.2,0,0,0
74734,93,7,14,24,467,4.28,1,0,0
74735,13012,35,126,19,134,4.590000000000002,1,1,0
74737,971,11,22,22,180,4.0600000000000005,1,1,0
74738,17230,5,109,21,229,4.2700000000000005,1,1,0
74739,2075,23,112,38,613,3.89,1,0,0
74740,4534,36,127,22,178,3.83,1,1,0
74741,3200,1,2,34,990,3.26,0,0,1
74742,5138,8,74,20,628,3.29,0,1,0
74743,17595,27,65,18,309,3.9,0,1,0
74744,22809,5,80,11,229,4.3100000000000005,1,1,0
74745,16423,16,34,33,462,3.89,0,0,0
74746,4003,31,151,38,156,3.82,0,0,1
74747,19751,31,105,33,156,4.53,1,0,0
74748,23399,8,110,34,628,3.2300000000000004,0,0,1
74749,18862,12,30,18,138,4.3500000000000005,1,1,0
74750,18262,32,132,11,714,3.66,0,1,0
74751,9823,42,134,25,689,3.71,1,0,1
74752,6567,18,43,24,444,3.9,1,0,1
74753,7363,11,41,20,180,4.44,1,1,0
74754,1106,14,31,23,396,3.8,1,1,0
74755,3188,19,45,28,369,4.32,0,0,0
74756,20814,5,9,20,229,4.29,1,1,0
74757,10925,4,8,34,781,3.16,1,0,1
74758,13099,33,93,35,862,3.85,1,0,0
74759,7039,1,2,22,990,4.02,1,0,1
